"last_name, first_name","player_id","year","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Davies, Zach",605200,2023,"AZ","FF","4-Seam Fastball",-0.6,-2,337,22.5,77,0.21,0.355,0.338,18.1,27.3,17.5,0.214,0.455,0.356,52.4
"Cox, Austin",680735,2023,"KC","FF","4-Seam Fastball",0.5,1,281,48.6,76,0.246,0.377,0.347,29,22.4,22.4,0.243,0.403,0.362,45.7
"Johnson, Pierce",572955,2023,"ATL","FF","4-Seam Fastball",-2.1,-8,382,35.2,76,0.351,0.579,0.461,21.3,14.5,11.6,0.334,0.536,0.44,58.3
"Clarke, Taylor",664199,2023,"KC","FF","4-Seam Fastball",-1.5,-5,310,29,76,0.354,0.6,0.422,15.4,21.1,15.1,0.333,0.666,0.451,53.8
"Moran, Jovani",663558,2023,"MIN","FF","4-Seam Fastball",-0.8,-3,342,45.6,76,0.304,0.429,0.415,17.1,17.1,18.1,0.325,0.479,0.435,43.2
"Gaddis, Hunter",683769,2023,"CLE","FF","4-Seam Fastball",-0.6,-2,273,39.8,75,0.302,0.476,0.386,15.5,8,9,0.289,0.446,0.357,40.7
"Martinez, Seth",661527,2023,"HOU","FF","4-Seam Fastball",-0.5,-1,305,39.9,75,0.323,0.516,0.419,20,22.7,17,0.319,0.545,0.423,57.8
"Moll, Sam",594580,2023,"CIN","FF","4-Seam Fastball",1.1,3,258,25.2,74,0.185,0.277,0.27,23.9,32.4,20.5,0.202,0.26,0.256,35.7
"Willingham, Amos",686294,2023,"WSH","FF","4-Seam Fastball",-1.3,-4,280,60.7,74,0.371,0.7,0.457,7.9,8.1,7.5,0.339,0.604,0.41,58.5
"Hand, Brad",543272,2023,"ATL","FF","4-Seam Fastball",0.5,1,322,33.2,74,0.298,0.474,0.369,15,20.3,17.9,0.259,0.41,0.359,36.7
"Adam, Jason",592094,2023,"TB","FF","4-Seam Fastball",0.2,1,303,33.4,73,0.246,0.541,0.389,33.5,30.1,22.7,0.247,0.561,0.395,61.5
"Payamps, Joel",606303,2023,"MIL","FF","4-Seam Fastball",4.8,12,245,21.9,73,0.118,0.221,0.182,38.6,45.2,32.7,0.136,0.229,0.193,40
"Williams, Devin",642207,2023,"MIL","FF","4-Seam Fastball",1,4,370,39,73,0.177,0.274,0.271,41.8,41.1,31.3,0.2,0.344,0.299,46.9
"Brasier, Ryan",518489,2023,"LAD","FF","4-Seam Fastball",-1.1,-4,328,36.4,73,0.297,0.469,0.392,25,27.4,16.8,0.262,0.443,0.348,47.7
"Palencia, Daniel",694037,2023,"CHC","FF","4-Seam Fastball",0.6,2,326,66,73,0.207,0.379,0.328,20,16.4,16.4,0.243,0.412,0.361,53.2
"Hoffman, Jeff",656546,2023,"PHI","FF","4-Seam Fastball",0.3,1,294,33.8,72,0.276,0.466,0.408,21.3,18.1,16.7,0.287,0.47,0.385,42.6
"Ort, Kaleb",672391,2023,"BOS","FF","4-Seam Fastball",-1.5,-4,276,71.5,72,0.25,0.483,0.389,17,19.4,21.5,0.219,0.46,0.327,44
"Englert, Mason",669438,2023,"DET","FF","4-Seam Fastball",-2.4,-7,290,30.3,72,0.284,0.672,0.43,10.2,9.7,9.2,0.327,0.733,0.458,51.7
"Lodolo, Nick",666157,2023,"CIN","FF","4-Seam Fastball",-0.1,0,300,46.4,72,0.297,0.578,0.396,19,25,18.6,0.266,0.474,0.346,51.1
"Bassitt, Chris",605135,2023,"TOR","FF","4-Seam Fastball",-2.5,-7,291,9.3,72,0.323,0.6,0.422,21.3,30.6,16.5,0.274,0.549,0.379,34.9
"Shreve, Chasen",592741,2023,"CIN","FF","4-Seam Fastball",-1.6,-4,270,35.9,72,0.379,0.672,0.464,22.4,20.8,22.7,0.27,0.539,0.389,46.8
"Cueto, Johnny",456501,2023,"MIA","FF","4-Seam Fastball",0.2,1,294,34.2,71,0.246,0.538,0.35,24.6,23.9,14,0.23,0.5,0.334,46.9
"Cecconi, Slade",677944,2023,"AZ","FF","4-Seam Fastball",0.3,1,245,58.6,71,0.265,0.5,0.329,13,11.3,13.3,0.271,0.557,0.352,54.1
"Wilson, Steven",621051,2023,"SD","FF","4-Seam Fastball",0.4,1,341,36.4,71,0.179,0.214,0.285,25.2,23.9,15.6,0.186,0.285,0.306,35.9
"Voth, Austin",608723,2023,"BAL","FF","4-Seam Fastball",0.4,1,291,43.9,71,0.279,0.41,0.35,24.3,28.2,23,0.248,0.395,0.328,33.3
"Thielbar, Caleb",573204,2023,"MIN","FF","4-Seam Fastball",1.4,3,251,52.2,70,0.197,0.424,0.279,21.3,28.6,28.6,0.209,0.41,0.279,36.2
"Battenfield, Peyton",685410,2023,"CLE","FF","4-Seam Fastball",-2.5,-6,245,44.5,70,0.323,0.645,0.447,12.9,7.1,8.3,0.353,0.69,0.468,59.6
"Pepiot, Ryan",686752,2023,"LAD","FF","4-Seam Fastball",1.8,6,331,50.6,70,0.156,0.344,0.264,22.4,22.9,18.6,0.207,0.374,0.283,35.4
"Swanson, Erik",657024,2023,"TOR","FF","4-Seam Fastball",0.4,2,367,34.7,70,0.267,0.483,0.368,25.8,21.4,13.8,0.219,0.37,0.309,37
"Ruiz, José",614179,2023,"AZ","FF","4-Seam Fastball",-2,-5,257,31.3,69,0.236,0.491,0.399,33.9,23.2,20.3,0.219,0.459,0.367,43.6
"Rom, Drew",680723,2023,"STL","FF","4-Seam Fastball",-1.7,-5,297,44.3,69,0.333,0.633,0.472,21.2,29,20.2,0.31,0.613,0.427,57.5
"Quintana, Jose",500779,2023,"NYM","FF","4-Seam Fastball",-2.3,-7,298,24.2,68,0.391,0.594,0.437,21.7,17.6,12.5,0.356,0.58,0.412,30.2
"Erceg, Lucas",668674,2023,"OAK","FF","4-Seam Fastball",1,3,299,28.4,68,0.19,0.328,0.29,19.3,32.4,17.5,0.221,0.389,0.322,41.7
"Brigham, Jeff",656257,2023,"NYM","FF","4-Seam Fastball",-1.3,-4,266,39.1,67,0.228,0.491,0.364,24.2,28.4,19.4,0.251,0.546,0.379,53.8
"Mlodzinski, Carmen",669387,2023,"PIT","FF","4-Seam Fastball",1.6,5,306,49.6,67,0.193,0.316,0.29,20.4,25.4,17.5,0.218,0.367,0.314,47.5
"Pérez, Cionel",672335,2023,"BAL","FF","4-Seam Fastball",-1.7,-4,232,26.5,66,0.321,0.415,0.397,15,18.2,17.4,0.264,0.333,0.329,45.5
"Suárez, Andrew",605498,2023,"STL","FF","4-Seam Fastball",-3.1,-7,237,45.5,66,0.328,0.586,0.426,11,9.1,8.7,0.293,0.486,0.374,48.1
"Moreta, Dauri",664294,2023,"PIT","FF","4-Seam Fastball",0.2,0,254,26.4,66,0.222,0.426,0.351,17.5,18.2,19.4,0.235,0.536,0.389,50
"deGrom, Jacob",594798,2023,"TEX","FF","4-Seam Fastball",0.8,2,235,52.1,66,0.177,0.339,0.26,35,36.4,33.8,0.163,0.313,0.229,39.5
"Smith-Shawver, AJ",700363,2023,"ATL","FF","4-Seam Fastball",0.6,1,245,54,65,0.196,0.482,0.367,12,10.8,11.1,0.216,0.436,0.332,36.7
"Headrick, Brent",687396,2023,"MIN","FF","4-Seam Fastball",-1.5,-4,278,56.3,65,0.294,0.686,0.459,19.7,21.5,17.9,0.304,0.672,0.462,50
"Bido, Osvaldo",674370,2023,"PIT","FF","4-Seam Fastball",-2,-5,261,27.8,65,0.358,0.472,0.415,27,27.7,18.4,0.278,0.403,0.363,44.4
"Montgomery, Jordan",656756,2023,"TEX","FF","4-Seam Fastball",-0.2,-1,310,10.6,64,0.333,0.5,0.38,19.5,18.8,15.8,0.299,0.429,0.335,39.6
"Graveman, Kendall",608665,2023,"HOU","FF","4-Seam Fastball",1.6,4,251,22.5,64,0.094,0.132,0.208,45,40.6,23.9,0.144,0.229,0.245,39.3
"Barlow, Scott",605130,2023,"SD","FF","4-Seam Fastball",-1.1,-3,252,21.1,64,0.346,0.481,0.419,21.4,17.2,17.5,0.326,0.56,0.431,52.4
"Avila, Pedro",658648,2023,"SD","FF","4-Seam Fastball",-0.1,0,292,32.6,64,0.235,0.412,0.362,19,14.1,9.6,0.266,0.442,0.381,45.2
"Phillips, Connor",683175,2023,"CIN","FF","4-Seam Fastball",-1.9,-5,241,63.3,63,0.25,0.558,0.415,13.1,17.5,20,0.28,0.563,0.414,51.2
"Fulmer, Michael",605242,2023,"CHC","FF","4-Seam Fastball",0.6,2,272,28.6,63,0.32,0.52,0.408,23.7,12.7,11.9,0.339,0.508,0.418,50
"Schreiber, John",670167,2023,"BOS","FF","4-Seam Fastball",0.1,0,236,28.7,63,0.264,0.377,0.348,25.2,33.3,23.6,0.211,0.325,0.295,42.4
"Martinez, Nick",607259,2023,"SD","FF","4-Seam Fastball",-0.1,0,226,12.9,62,0.25,0.423,0.354,22.5,27.4,18.9,0.224,0.375,0.325,40
"Muñoz, Andrés",662253,2023,"SEA","FF","4-Seam Fastball",0.8,2,274,32.8,62,0.184,0.224,0.347,30.8,27.4,22.1,0.219,0.305,0.324,46.9
"Floro, Dylan",571670,2023,"MIN","FF","4-Seam Fastball",0,0,328,34.1,62,0.271,0.441,0.33,29.6,32.3,18.3,0.246,0.392,0.293,35.9
"Turnbull, Spencer",605513,2023,"DET","FF","4-Seam Fastball",-0.7,-2,225,40.5,62,0.273,0.527,0.408,22.8,21,22,0.296,0.579,0.405,33.3
"Silseth, Chase",681217,2023,"LAA","FF","4-Seam Fastball",-1.7,-5,311,35,62,0.255,0.553,0.44,24.8,25.8,21.3,0.261,0.519,0.416,58.1
"Brebbia, John",605154,2023,"SF","FF","4-Seam Fastball",0.1,0,309,45.8,61,0.2,0.236,0.257,29.7,42.6,21.3,0.198,0.278,0.253,44.8
"Kerr, Ray",678061,2023,"SD","FF","4-Seam Fastball",-2.5,-6,219,51.3,61,0.339,0.732,0.463,17.9,16.4,24.4,0.331,0.636,0.425,53.2
"Velasquez, Vince",592826,2023,"PIT","FF","4-Seam Fastball",-0.8,-2,270,41.5,61,0.314,0.51,0.41,22.2,18,12.8,0.329,0.59,0.438,52.5
"Garcia, Robert",676395,2023,"WSH","FF","4-Seam Fastball",0.5,1,254,48.7,59,0.224,0.388,0.311,21.1,33.9,22.5,0.202,0.35,0.287,34.4
"Koch, Matt",571863,2023,"COL","FF","4-Seam Fastball",1.2,3,258,44.2,59,0.241,0.333,0.293,17.4,6.8,6.7,0.287,0.45,0.346,56
"Zerpa, Angel",672582,2023,"KC","FF","4-Seam Fastball",-0.9,-2,237,33.5,59,0.222,0.407,0.303,21.6,27.1,19.3,0.204,0.324,0.263,31.6
"Sandlin, Nick",680704,2023,"CLE","FF","4-Seam Fastball",0.2,0,275,27.3,59,0.178,0.356,0.334,30.5,35.6,21,0.21,0.422,0.351,53.8
"Bolton, Cody",675989,2023,"PIT","FF","4-Seam Fastball",-1.1,-3,249,54.7,58,0.378,0.667,0.498,18.1,13.8,13.6,0.331,0.618,0.462,57.9
"Pressly, Ryan",519151,2023,"HOU","FF","4-Seam Fastball",1,2,237,23.1,58,0.269,0.308,0.278,10.1,19,16.9,0.262,0.343,0.286,30.2
"Blackburn, Paul",621112,2023,"OAK","FF","4-Seam Fastball",-1,-3,273,14.6,58,0.383,0.553,0.437,17,17.2,11,0.299,0.484,0.387,46.2
"Keller, Brad",641745,2023,"KC","FF","4-Seam Fastball",-1.8,-5,273,31.1,57,0.359,0.564,0.492,16.5,12.3,10.4,0.281,0.55,0.459,40.6
"Akin, Keegan",669211,2023,"BAL","FF","4-Seam Fastball",0.8,2,271,60,57,0.273,0.382,0.331,23.8,35.1,22,0.243,0.442,0.303,54.3
"Feltner, Ryan",663372,2023,"COL","FF","4-Seam Fastball",-0.4,-1,216,27.8,57,0.25,0.295,0.336,22.5,22.8,17.6,0.25,0.318,0.352,25.8
"Thompson, Keegan",624522,2023,"CHC","FF","4-Seam Fastball",-0.1,0,223,46.8,57,0.214,0.31,0.346,14,17.5,17.5,0.264,0.45,0.399,54.5
"Brieske, Beau",689225,2023,"DET","FF","4-Seam Fastball",0.6,2,251,39.4,57,0.28,0.4,0.345,15,24.6,14.3,0.248,0.396,0.326,36.1
"Rasmussen, Drew",656876,2023,"TB","FF","4-Seam Fastball",0.7,1,199,29.5,57,0.275,0.333,0.314,20.8,31.6,21.2,0.263,0.413,0.332,33.3
"Strzelecki, Peter",657265,2023,"AZ","FF","4-Seam Fastball",0.3,1,235,36,56,0.208,0.417,0.313,30.2,33.9,22.1,0.217,0.442,0.326,60
"Ryu, Hyun Jin",547943,2023,"TOR","FF","4-Seam Fastball",-1.1,-3,263,31.7,56,0.265,0.633,0.408,11.9,16.1,11.4,0.266,0.509,0.366,43.9
"Iglesias, Raisel",628452,2023,"ATL","FF","4-Seam Fastball",-0.3,-1,279,32.1,56,0.327,0.558,0.404,23.1,19.6,17.2,0.326,0.602,0.4,47.6
"Suarez, José",660761,2023,"LAA","FF","4-Seam Fastball",-0.8,-2,246,39.7,56,0.273,0.477,0.418,22.2,10.7,11.3,0.288,0.514,0.417,31.6
"Syndergaard, Noah",592789,2023,"CLE","FF","4-Seam Fastball",0.1,0,254,18,56,0.208,0.354,0.294,18.2,17.9,11.2,0.262,0.445,0.344,46.2
"Hollowell, Gavin",668970,2023,"COL","FF","4-Seam Fastball",-0.3,-1,210,34.4,55,0.182,0.409,0.349,32.3,27.3,22.7,0.171,0.294,0.31,34.5
"Jarvis, Bryce",686826,2023,"AZ","FF","4-Seam Fastball",0.6,1,193,52.2,55,0.22,0.38,0.313,12,10.9,14.6,0.305,0.541,0.389,54.5
"Balazovic, Jordan",666364,2023,"MIN","FF","4-Seam Fastball",-0.7,-1,186,47.4,55,0.283,0.478,0.386,15.1,18.2,18.5,0.245,0.448,0.358,52.8
"Rosenberg, Kenny",670046,2023,"LAA","FF","4-Seam Fastball",1.6,4,234,43.1,54,0.234,0.298,0.294,15.2,14.8,16.3,0.235,0.31,0.295,30.8
"Varland, Gus",681402,2023,"LAD","FF","4-Seam Fastball",0.1,0,202,50.1,54,0.238,0.405,0.379,23.1,22.2,18.5,0.277,0.476,0.396,58.1
"Gonzales, Marco",594835,2023,"SEA","FF","4-Seam Fastball",-2.5,-7,297,36.6,54,0.333,0.556,0.432,12.4,18.5,11.9,0.292,0.437,0.376,40
"Herrin, Tim",682120,2023,"CLE","FF","4-Seam Fastball",-0.2,0,213,41.8,54,0.283,0.391,0.354,21.2,20.4,22.9,0.242,0.38,0.324,38.9
"Wilson, Bryse",669060,2023,"MIL","FF","4-Seam Fastball",2.9,5,188,16.3,53,0.106,0.213,0.178,17,22.6,13,0.207,0.308,0.257,32.4
"Soroka, Michael",647336,2023,"ATL","FF","4-Seam Fastball",-1.7,-3,174,32.4,53,0.271,0.667,0.412,23.9,22.6,25,0.269,0.543,0.369,32.4
"Gott, Trevor",641627,2023,"NYM","FF","4-Seam Fastball",-0.1,0,214,21.9,53,0.265,0.408,0.313,35,43.4,24.7,0.205,0.367,0.267,55.6
"Wainwright, Adam",425794,2023,"STL","FF","4-Seam Fastball",-1.3,-2,177,9.9,52,0.326,0.512,0.419,13.3,17.3,17.3,0.308,0.488,0.4,52.9
"Bellatti, Andrew",571479,2023,"PHI","FF","4-Seam Fastball",2.6,6,216,47.4,52,0.163,0.302,0.275,26.3,13.5,13.2,0.264,0.45,0.362,29.7
"McKenzie, Triston",663474,2023,"CLE","FF","4-Seam Fastball",-0.5,-1,190,63.3,52,0.22,0.39,0.352,17.4,15.4,19,0.24,0.468,0.381,60.6
"Machado, Andrés",600921,2023,"WSH","FF","4-Seam Fastball",-2.1,-5,228,29.5,52,0.277,0.638,0.412,30.7,34.6,18.6,0.272,0.538,0.374,48.3
"Wantz, Andrew",681806,2023,"LAA","FF","4-Seam Fastball",-2.1,-5,256,38.9,52,0.295,0.568,0.403,24.4,15.4,8.3,0.28,0.49,0.371,43.2
"Curtiss, John",595928,2023,"NYM","FF","4-Seam Fastball",0.7,1,168,55.8,51,0.222,0.422,0.31,12.7,15.7,24.2,0.212,0.427,0.303,36.8
"Brazobán, Huascar",623211,2023,"MIA","FF","4-Seam Fastball",1,2,168,16.6,51,0.234,0.34,0.284,16.5,21.6,14.9,0.254,0.482,0.34,50
"Martin, Chris",455119,2023,"BOS","FF","4-Seam Fastball",0.7,2,249,34.5,51,0.313,0.521,0.394,28.8,31.4,15.7,0.27,0.43,0.321,56.3
"Robertson, Nick",687798,2023,"BOS","FF","4-Seam Fastball",-1,-2,209,53.3,51,0.313,0.542,0.37,26.2,25.5,23.6,0.278,0.468,0.35,55.6
"Wittgren, Nick",621295,2023,"KC","FF","4-Seam Fastball",-2.5,-4,170,36,50,0.279,0.465,0.371,11.4,16,13.6,0.252,0.39,0.333,40
"Mears, Nick",683232,2023,"COL","FF","4-Seam Fastball",0.3,1,217,59.9,50,0.231,0.359,0.352,12,10,9.8,0.192,0.332,0.326,38.2
"Middleton, Keynan",641871,2023,"NYY","FF","4-Seam Fastball",1.6,3,225,26.3,50,0.122,0.22,0.236,33,46,27.7,0.154,0.279,0.267,52.6
"Brito, Jhony",666745,2023,"NYY","FF","4-Seam Fastball",-0.9,-2,237,16.4,50,0.167,0.5,0.34,17.9,22,12.8,0.183,0.474,0.338,48.4
"Kowar, Jackson",663804,2023,"KC","FF","4-Seam Fastball",-2.4,-5,217,38.2,50,0.25,0.389,0.412,21.8,24,23.5,0.225,0.325,0.367,41.7
"Eflin, Zach",621107,2023,"TB","FF","4-Seam Fastball",1.1,2,159,6.2,50,0.104,0.208,0.154,32,56,23.7,0.139,0.263,0.19,55
"May, Dustin",669160,2023,"LAD","FF","4-Seam Fastball",0.3,1,198,26.9,49,0.22,0.341,0.315,17.8,16.3,11,0.272,0.41,0.357,39.4
"Kennedy, Ian",453178,2023,"TEX","FF","4-Seam Fastball",-4,-8,191,60.8,49,0.302,0.581,0.417,25.5,20.4,18.5,0.282,0.48,0.364,61.8
"Houck, Tanner",656557,2023,"BOS","FF","4-Seam Fastball",-1.9,-3,171,9.8,49,0.333,0.564,0.434,15.9,12.2,11.1,0.299,0.48,0.397,55.9
"Priester, Quinn",682990,2023,"PIT","FF","4-Seam Fastball",-4.8,-8,167,19.3,48,0.386,0.818,0.505,14.3,8.3,21.1,0.34,0.652,0.428,41.5
"Soriano, José",667755,2023,"LAA","FF","4-Seam Fastball",-1.2,-2,173,24.9,48,0.302,0.488,0.389,20,14.6,19.4,0.273,0.566,0.379,40.5
"Frías, Luis",666818,2023,"AZ","FF","4-Seam Fastball",-1.5,-3,202,37.5,48,0.263,0.474,0.393,17.8,8.3,10,0.302,0.584,0.44,55.9
"Estrada, Jeremiah",669093,2023,"CHC","FF","4-Seam Fastball",-1.6,-3,199,84,48,0.297,0.595,0.435,20.2,18.8,12.9,0.346,0.752,0.498,69
"Campbell, Isaiah",663462,2023,"SEA","FF","4-Seam Fastball",-0.8,-2,222,46.4,48,0.27,0.514,0.434,30.5,25,16.7,0.275,0.546,0.425,56
"Jameson, Drey",686753,2023,"AZ","FF","4-Seam Fastball",0.3,1,183,27.2,48,0.279,0.581,0.396,16.5,16.7,13.8,0.318,0.766,0.474,51.4
"Alzolay, Adbert",640470,2023,"CHC","FF","4-Seam Fastball",-0.9,-2,200,20.8,47,0.302,0.488,0.355,22.3,27.7,23.6,0.302,0.552,0.384,51.6
"Alexander, Tyler",641302,2023,"DET","FF","4-Seam Fastball",1.2,2,190,28,47,0.2,0.4,0.272,22.2,36.2,23.6,0.155,0.261,0.198,50
"Herget, Kevin",643361,2023,"CIN","FF","4-Seam Fastball",1,2,184,44,47,0.233,0.395,0.323,11.5,6.4,5.6,0.282,0.526,0.37,60
"Stephenson, Robert",596112,2023,"TB","FF","4-Seam Fastball",-2.3,-4,180,23.6,47,0.3,0.575,0.419,20,21.3,18.9,0.287,0.585,0.415,43.3
"Mahle, Tyler",641816,2023,"MIN","FF","4-Seam Fastball",0.3,1,218,51.8,47,0.25,0.455,0.324,17.9,23.4,19,0.25,0.432,0.313,45.5
"Stroman, Marcus",573186,2023,"CHC","FF","4-Seam Fastball",-0.4,-1,181,8.2,46,0.154,0.256,0.254,32,26.1,14.6,0.161,0.293,0.267,29.6
"Armstrong, Shawn",542888,2023,"TB","FF","4-Seam Fastball",1.7,3,166,20.8,46,0.089,0.2,0.133,32.3,56.5,23,0.074,0.132,0.1,21.1
"Cosgrove, Tom",676680,2023,"SD","FF","4-Seam Fastball",1.9,4,204,24.4,45,0.175,0.225,0.233,21.6,22.2,14.9,0.196,0.303,0.267,26.7
"Barnes, Matt",598264,2023,"MIA","FF","4-Seam Fastball",-1.3,-2,182,45.5,45,0.395,0.553,0.457,10.6,17.8,17.4,0.313,0.469,0.392,33.3
"Wingenter, Trey",622259,2023,"DET","FF","4-Seam Fastball",-0.4,-1,156,50.5,45,0.297,0.459,0.377,15,17.8,17.8,0.267,0.511,0.378,50
"Cuas, Jose",621016,2023,"CHC","FF","4-Seam Fastball",-0.3,-1,240,20.4,45,0.132,0.289,0.277,42,44.4,20.8,0.177,0.319,0.284,33.3
"Lamet, Dinelson",659275,2023,"BOS","FF","4-Seam Fastball",-6.2,-9,143,23.7,44,0.355,0.71,0.526,9.4,6.8,9.4,0.285,0.619,0.456,48.3
"Chafin, Andrew",605177,2023,"MIL","FF","4-Seam Fastball",-1.1,-2,185,20.1,44,0.353,0.647,0.485,10.5,9.1,9.5,0.353,0.677,0.492,50
"Law, Derek",571882,2023,"CIN","FF","4-Seam Fastball",-1.1,-2,182,19,44,0.262,0.5,0.33,29.2,38.6,22.4,0.178,0.272,0.204,34.6
"Devenski, Chris",606965,2023,"TB","FF","4-Seam Fastball",1.8,4,198,29.1,44,0.225,0.3,0.273,17.8,18.2,15.7,0.339,0.671,0.449,71.9
"Jackson, Zach",667427,2023,"OAK","FF","4-Seam Fastball",2.1,4,218,58.6,44,0.25,0.275,0.266,24.2,29.5,20.6,0.238,0.315,0.272,25
"Brogdon, Connor",641401,2023,"PHI","FF","4-Seam Fastball",-1.2,-2,177,32.5,43,0.278,0.722,0.443,23.3,16.3,11.7,0.335,0.701,0.471,56.7
"Hamilton, Ian",641656,2023,"NYY","FF","4-Seam Fastball",1.2,3,220,22.5,43,0.222,0.361,0.307,29.8,25.6,15.5,0.24,0.443,0.356,38.5
"Oller, Adam",670124,2023,"OAK","FF","4-Seam Fastball",-3.8,-7,186,45.1,43,0.3,0.533,0.443,16.3,7,6.8,0.329,0.649,0.496,53.6
"White, Brendan",686839,2023,"DET","FF","4-Seam Fastball",2.4,5,214,32.1,43,0.162,0.189,0.231,35.7,44.2,31.7,0.175,0.218,0.244,33.3
"Soto, Gregory",642397,2023,"PHI","FF","4-Seam Fastball",-2.4,-4,169,17.5,43,0.333,0.41,0.362,26.6,27.9,16.4,0.226,0.351,0.288,48.1
"López, Jorge",605347,2023,"BAL","FF","4-Seam Fastball",-6.3,-10,159,16.5,43,0.375,0.688,0.498,19,16.3,13.7,0.369,0.655,0.483,53.8
"Sands, Cole",663485,2023,"MIN","FF","4-Seam Fastball",1.9,3,157,38,43,0.176,0.294,0.306,18.5,25.6,19.3,0.2,0.391,0.34,52.2
"Thornton, Trent",663423,2023,"SEA","FF","4-Seam Fastball",-0.2,0,153,33.4,42,0.256,0.513,0.351,23.8,21.4,22,0.279,0.526,0.365,46.7
"Jax, Griffin",643377,2023,"MIN","FF","4-Seam Fastball",1.6,4,235,22.4,42,0.229,0.314,0.313,26,21.4,16.1,0.199,0.263,0.282,38.5
"Speier, Gabe",642100,2023,"SEA","FF","4-Seam Fastball",3.6,6,162,20.7,42,0.128,0.231,0.192,35.7,45.2,22.4,0.186,0.394,0.275,60
"Civale, Aaron",650644,2023,"TB","FF","4-Seam Fastball",-0.1,0,247,12.3,42,0.359,0.436,0.376,24.3,26.2,12.2,0.279,0.416,0.326,35.7
"Smeltzer, Devin",656970,2023,"MIA","FF","4-Seam Fastball",-1.1,-2,148,41,42,0.316,0.579,0.41,13.7,11.9,11.9,0.351,0.659,0.449,54.5
"Vásquez, Randy",681190,2023,"NYY","FF","4-Seam Fastball",1.4,3,175,26.2,42,0.176,0.206,0.26,16.7,21.4,12.5,0.175,0.26,0.27,26.9
"Miller, Tyson",668338,2023,"LAD","FF","4-Seam Fastball",1.3,2,131,58.5,42,0.216,0.351,0.281,21.4,11.9,17.9,0.281,0.487,0.361,36.4
"Doyle, Tommy",656382,2023,"COL","FF","4-Seam Fastball",-5.4,-8,143,40.6,42,0.324,0.765,0.499,15.1,9.5,17.4,0.351,0.698,0.49,50
"Suarez, Robert",663158,2023,"SD","FF","4-Seam Fastball",0.6,1,171,38.1,41,0.211,0.395,0.289,25.6,34.1,21.9,0.206,0.369,0.277,37.5
"Jackson, Jay",543351,2023,"TOR","FF","4-Seam Fastball",0.5,1,165,37.2,41,0.286,0.429,0.358,17.6,22,19.1,0.207,0.341,0.289,51.9
"Boxberger, Brad",502202,2023,"CHC","FF","4-Seam Fastball",-1.3,-2,184,54.4,41,0.182,0.424,0.339,12.9,19.5,16.7,0.215,0.438,0.354,52
"Kelley, Trevor",665001,2023,"TB","FF","4-Seam Fastball",-0.6,-1,144,52.9,41,0.25,0.389,0.327,16.4,9.8,11.1,0.289,0.511,0.383,43.8
"DeSclafani, Anthony",543101,2023,"SF","FF","4-Seam Fastball",-2.6,-5,196,12.6,41,0.306,0.528,0.39,13,7.3,5.7,0.338,0.605,0.419,47.1
"Milner, Hoby",571948,2023,"MIL","FF","4-Seam Fastball",1.4,3,204,19.9,41,0.146,0.195,0.149,27.3,43.9,18.2,0.157,0.243,0.169,47.8
"Wicks, Jordan",696136,2023,"CHC","FF","4-Seam Fastball",-0.5,-1,166,28.5,41,0.368,0.711,0.456,14.5,14.6,13,0.347,0.572,0.394,54.5
"Garrett, Braxton",666129,2023,"MIA","FF","4-Seam Fastball",-1.5,-3,185,7.5,41,0.325,0.575,0.39,15.9,7.3,5.8,0.339,0.583,0.399,37.8
"Garcia, Rico",670329,2023,"WSH","FF","4-Seam Fastball",-2.4,-3,148,55.4,40,0.343,0.857,0.504,11,12.5,11.9,0.347,0.772,0.476,45.2
"Ureña, José",570632,2023,"CWS","FF","4-Seam Fastball",-4.1,-7,167,21.7,40,0.351,1,0.585,7.5,0,0,0.397,0.968,0.574,70.3
"Cimber, Adam",643256,2023,"TOR","FF","4-Seam Fastball",-3.5,-5,151,40.6,40,0.364,0.667,0.484,18.5,22.5,11.7,0.318,0.573,0.434,50
"Legumina, Casey",668984,2023,"CIN","FF","4-Seam Fastball",0.3,0,148,64.1,40,0.25,0.5,0.415,20.9,20,20.5,0.181,0.309,0.306,33.3
"Kay, Anthony",641743,2023,"NYM","FF","4-Seam Fastball",-1.3,-2,132,54.5,40,0.226,0.323,0.324,14.3,7.5,9.1,0.31,0.496,0.407,34.5
"Rodríguez, Yerry",666720,2023,"TEX","FF","4-Seam Fastball",-3.1,-4,143,51.4,39,0.353,0.441,0.394,20,25.6,22.2,0.242,0.347,0.311,41.7
"Cessa, Luis",570666,2023,"CIN","FF","4-Seam Fastball",-1.7,-2,109,23.5,39,0.355,0.581,0.444,7,2.6,4.5,0.337,0.508,0.433,51.6
"Lee, Dylan",669276,2023,"ATL","FF","4-Seam Fastball",-2.5,-4,157,40.2,39,0.382,0.676,0.472,15.7,15.4,11.8,0.392,0.875,0.541,50
"Kennedy, Brett",664028,2023,"CIN","FF","4-Seam Fastball",1.4,2,160,51.6,39,0.188,0.438,0.301,20.6,12.8,13.2,0.248,0.419,0.348,41.4
"Hicks, Jordan",663855,2023,"TOR","FF","4-Seam Fastball",-0.7,-1,120,10.8,39,0.216,0.27,0.262,31,46.2,25.7,0.17,0.254,0.208,36.8
